dataset,fold_id,partition,block_id,budget_fraction,method,selected_n,predicted_worst_value,realized_worst_value,realized_mean_value,realized_scenario_spread,predicted_paired_margin,realized_paired_margin,realized_paired_mean,changed_actions,realized_dominance,predicted_discrepancy_tolerance,solver_gap,feasible,certified_switch,calibrated_paired_margin_lower_bound
divvy,2,test,2024-06-05,0.05,NetworkPropagation2024,49.0,1.5295045339739015,19.200000000000003,19.5,0.3999999999999986,0.04791790099112814,-0.8000000000000007,-0.8000000000000007,14.0,0.0,0.00342270721365201,,1.0,,
divvy,2,test,2024-06-05,0.05,CalibratedUncertainty2025,49.0,2.472568214059966,18.400000000000002,19.300000000000004,1.2000000000000028,1.3272095996899396,-1.120000000000001,-1.0000000000000009,20.0,0.0,0.06636047998449698,,1.0,,
divvy,2,test,2024-06-05,0.05,MappedPTO2026,49.0,1.463174430989823,20.000000000000004,20.300000000000004,0.3999999999999986,-0.005193532998281292,0.0,0.0,4.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-05,0.05,GroupAware2025,49.0,1.4631189491369325,20.000000000000004,20.300000000000004,0.3999999999999986,-0.00717541887388351,0.0,0.0,2.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-05,0.05,RobustImprovement2025,49.0,1.7280068878848855,23.600000000000005,23.900000000000002,0.3999999999999986,0.6124019360089001,3.6000000000000014,3.6000000000000014,10.0,1.0,0.06124019360089002,,1.0,,
divvy,2,test,2024-06-05,0.1,StructuralRobust,99.0,24.053821048624723,35.2,38.9,5.999999999999993,0.2968315501915093,6.319999999999997,6.599999999999995,38.0,1.0,0.007811356583987087,0.0,1.0,,
divvy,2,test,2024-06-05,0.1,RiskFirst,99.0,2.6890743974025018,30.000000000000007,32.300000000000004,3.5999999999999943,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-05,0.1,ExpectedActionValue,99.0,16.13099989954118,16.400000000000002,18.800000000000004,3.200000000000003,14.4959497803253,-13.599999999999998,-13.5,178.0,0.0,0.08143792011418709,,1.0,,
divvy,2,test,2024-06-05,0.1,PointwiseWorstAction,99.0,16.108477038554728,14.000000000000004,15.800000000000004,2.3999999999999986,14.45026954365467,-16.64,-16.500000000000004,176.0,0.0,0.08210380422531062,,1.0,,
divvy,2,test,2024-06-05,0.1,ScenarioCVaR,99.0,16.108477038554728,14.000000000000004,15.800000000000004,2.3999999999999986,14.45026954365467,-16.64,-16.500000000000004,176.0,0.0,0.08210380422531062,,1.0,,
divvy,2,test,2024-06-05,0.1,TemporalContext2024,99.0,2.22303912035051,25.600000000000005,26.500000000000007,1.1999999999999993,-0.37481020532571163,-5.9999999999999964,-5.8,32.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-05,0.1,NetworkPropagation2024,99.0,2.666500697325822,28.000000000000007,29.700000000000003,2.799999999999997,-0.18141289086237844,-2.6400000000000006,-2.5999999999999996,40.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-05,0.1,CalibratedUncertainty2025,99.0,3.155712443303478,34.0,36.3,3.5999999999999943,0.46499945092430695,3.999999999999993,3.999999999999994,58.0,1.0,0.00801723191248805,,1.0,,
divvy,2,test,2024-06-05,0.1,MappedPTO2026,99.0,2.330628908381022,28.400000000000006,30.100000000000005,2.799999999999997,-0.3678084821973191,-2.240000000000002,-2.200000000000002,16.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-05,0.1,GroupAware2025,99.0,3.0530230446304474,28.800000000000008,30.500000000000004,2.799999999999997,0.47558969635565784,-1.8399999999999999,-1.7999999999999998,22.0,0.0,0.02161771347071172,,1.0,,
divvy,2,test,2024-06-05,0.1,RobustImprovement2025,99.0,2.584489892936489,33.2,35.5,3.5999999999999943,-0.17161448994501516,3.1999999999999886,3.1999999999999913,32.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-05,0.2,StructuralRobust,197.0,25.289154780646907,45.6,51.3,9.199999999999996,0.31263430678324156,10.799999999999983,11.199999999999996,76.0,1.0,0.0041136092997794945,0.0,1.0,,
divvy,2,test,2024-06-05,0.2,RiskFirst,197.0,5.288543255418512,36.400000000000006,40.10000000000001,5.999999999999993,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-05,0.2,ExpectedActionValue,197.0,16.805423846451053,24.000000000000004,29.200000000000003,7.9999999999999964,12.356434082144656,-11.200000000000003,-10.900000000000002,310.0,0.0,0.03985946478111179,,1.0,,
divvy,2,test,2024-06-05,0.2,PointwiseWorstAction,197.0,16.46816294052013,19.60000000000001,22.000000000000007,3.1999999999999957,11.967022357021499,-18.4,-18.1,308.0,0.0,0.03885396869162824,,1.0,,
divvy,2,test,2024-06-05,0.2,ScenarioCVaR,197.0,16.46816294052013,19.60000000000001,22.000000000000007,3.1999999999999957,11.967022357021499,-18.4,-18.1,308.0,0.0,0.03885396869162824,,1.0,,
divvy,2,test,2024-06-05,0.2,TemporalContext2024,197.0,5.1599853038495,42.00000000000001,45.7,5.999999999999993,-0.4826378568607659,5.599999999999994,5.599999999999996,104.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-05,0.2,NetworkPropagation2024,197.0,6.4957207643792945,38.800000000000004,42.5,5.999999999999993,1.2014500841692728,2.3999999999999986,2.3999999999999986,32.0,1.0,0.037545315130289775,,1.0,,
divvy,2,test,2024-06-05,0.2,CalibratedUncertainty2025,197.0,4.215939896177804,41.2,46.099999999999994,7.599999999999987,-1.4119016641894921,5.759999999999991,5.9999999999999964,142.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-05,0.2,MappedPTO2026,197.0,5.320521082243946,40.0,45.7,9.200000000000003,-0.2612595589933706,5.199999999999989,5.599999999999998,62.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-05,0.2,GroupAware2025,197.0,4.395132982745409,31.200000000000006,33.5,3.599999999999998,-0.9125504598563152,-6.799999999999997,-6.600000000000001,100.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-05,0.2,RobustImprovement2025,197.0,3.5287424647728667,38.800000000000004,41.699999999999996,4.3999999999999915,-2.2351618819809955,1.4399999999999977,1.5999999999999943,174.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.01,StructuralRobust,10.0,8.291590292075973,6.4,8.2,2.4000000000000004,0.08259050965334858,4.16,4.4,2.0,1.0,0.04129525482667429,0.0,1.0,,
divvy,2,test,2024-06-06,0.01,RiskFirst,10.0,0.09797089276535921,3.2,3.8,0.7999999999999998,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-06,0.01,ExpectedActionValue,10.0,5.315233539965743,0.0,0.0,0.0,5.559105334753947,-3.8400000000000007,-3.8000000000000007,20.0,0.0,0.2779552667376973,,1.0,,
divvy,2,test,2024-06-06,0.01,PointwiseWorstAction,10.0,5.315233539965744,0.0,0.0,0.0,5.559105334753946,-3.8400000000000007,-3.8000000000000007,20.0,0.0,0.2779552667376973,,1.0,,
divvy,2,test,2024-06-06,0.01,ScenarioCVaR,10.0,5.315233539965744,0.0,0.0,0.0,5.559105334753946,-3.8400000000000007,-3.8000000000000007,20.0,0.0,0.2779552667376973,,1.0,,
divvy,2,test,2024-06-06,0.01,TemporalContext2024,10.0,0.09797089276535921,3.2,3.8,0.7999999999999998,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-06,0.01,NetworkPropagation2024,10.0,0.09797089276535921,3.2,3.8,0.7999999999999998,0.0,0.0,0.0,2.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.01,CalibratedUncertainty2025,10.0,0.09797089276535921,3.2,3.8,0.7999999999999998,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-06,0.01,MappedPTO2026,10.0,0.09797089276535921,3.2,3.8,0.7999999999999998,6.541088921729887e-06,0.0,0.0,2.0,1.0,3.2705444608649437e-06,,1.0,,
divvy,2,test,2024-06-06,0.01,GroupAware2025,10.0,0.09797089276535921,3.2,3.8,0.7999999999999998,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-06,0.01,RobustImprovement2025,10.0,0.09797089276535921,6.4,8.2,2.4000000000000004,2.9090230301925812e-05,4.16,4.4,4.0,1.0,7.272557575481453e-06,,1.0,,
divvy,2,test,2024-06-06,0.03,StructuralRobust,31.0,15.86429221416374,14.000000000000002,18.200000000000003,7.200000000000001,0.5644529866043388,2.0,2.0000000000000004,12.0,1.0,0.047037748883694906,0.0,1.0,,
divvy,2,test,2024-06-06,0.03,RiskFirst,31.0,0.10794361238861691,12.0,16.200000000000003,7.200000000000003,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-06,0.03,ExpectedActionValue,31.0,9.402647883834799,1.6,1.6,0.0,10.006699557741785,-15.200000000000005,-14.600000000000001,62.0,0.0,0.16139837996357717,,1.0,,
divvy,2,test,2024-06-06,0.03,PointwiseWorstAction,31.0,9.456991605034574,1.6,1.6,0.0,9.91848516146181,-15.200000000000005,-14.600000000000001,62.0,0.0,0.15997556712035177,,1.0,,
divvy,2,test,2024-06-06,0.03,ScenarioCVaR,31.0,9.456991605034574,1.6,1.6,0.0,9.91848516146181,-15.200000000000005,-14.600000000000001,62.0,0.0,0.15997556712035177,,1.0,,
divvy,2,test,2024-06-06,0.03,TemporalContext2024,31.0,0.10794361238861691,12.0,16.200000000000003,7.200000000000003,0.0,0.0,0.0,2.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.03,NetworkPropagation2024,31.0,0.9930183733225003,12.0,16.200000000000003,7.200000000000003,0.9294018479631476,0.0,0.0,6.0,1.0,0.15490030799385793,,1.0,,
divvy,2,test,2024-06-06,0.03,CalibratedUncertainty2025,31.0,1.054843092033155,13.600000000000001,17.200000000000003,4.800000000000001,1.0083386326371973,0.639999999999997,0.9999999999999996,14.0,1.0,0.0720241880455141,,1.0,,
divvy,2,test,2024-06-06,0.03,MappedPTO2026,31.0,0.10335918536399699,15.6,19.800000000000004,7.200000000000005,-0.00227192708448877,3.6000000000000014,3.600000000000002,8.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.03,GroupAware2025,31.0,0.10794361238861691,12.0,16.200000000000003,7.200000000000003,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-06,0.03,RobustImprovement2025,31.0,0.11438305858997341,13.6,17.800000000000004,7.200000000000005,0.004122114355770368,1.5999999999999996,1.600000000000001,6.0,1.0,0.0006870190592950612,,1.0,,
divvy,2,test,2024-06-06,0.05,StructuralRobust,51.0,19.024609651540906,20.000000000000004,25.400000000000006,8.8,0.2969400580916499,-0.8000000000000043,-0.8000000000000043,14.0,0.0,0.021210004149403567,0.0,1.0,,
divvy,2,test,2024-06-06,0.05,RiskFirst,51.0,1.2396259983001954,20.800000000000004,26.200000000000006,8.800000000000004,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-06,0.05,ExpectedActionValue,51.0,11.218354232226606,1.6,1.6,0.0,10.562332336952931,-25.28000000000001,-24.6,94.0,0.0,0.11236523762715885,,1.0,,
divvy,2,test,2024-06-06,0.05,PointwiseWorstAction,51.0,11.200284911521463,1.6,1.6,0.0,10.548042295517865,-25.28000000000001,-24.6,94.0,0.0,0.11221321590976452,,1.0,,
divvy,2,test,2024-06-06,0.05,ScenarioCVaR,51.0,11.200284911521463,1.6,1.6,0.0,10.548042295517865,-25.28000000000001,-24.6,94.0,0.0,0.11221321590976452,,1.0,,
divvy,2,test,2024-06-06,0.05,TemporalContext2024,51.0,1.0900595246933389,20.400000000000002,25.800000000000004,8.800000000000004,-0.26344113340175146,-0.40000000000000213,-0.40000000000000124,6.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.05,NetworkPropagation2024,51.0,1.1520812027241698,18.400000000000002,23.800000000000004,8.800000000000004,-0.19347054884315606,-2.400000000000002,-2.400000000000002,8.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.05,CalibratedUncertainty2025,51.0,1.3538566496377211,19.6,25.000000000000004,8.800000000000004,-0.015908339471967015,-1.2000000000000064,-1.2000000000000037,20.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.05,MappedPTO2026,51.0,0.2937611804240526,20.400000000000002,24.600000000000005,7.200000000000006,-0.9896994142262754,-1.6799999999999997,-1.5999999999999988,16.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.05,GroupAware2025,51.0,1.2424863844684175,21.600000000000005,27.000000000000007,8.800000000000004,0.0026322378984551253,0.8000000000000007,0.8000000000000007,6.0,1.0,0.00043870631640918756,,1.0,,
divvy,2,test,2024-06-06,0.05,RobustImprovement2025,51.0,1.310520174038316,21.200000000000003,26.60000000000001,8.800000000000004,0.07785483318130271,0.3999999999999986,0.3999999999999986,12.0,1.0,0.006487902765108559,,1.0,,
divvy,2,test,2024-06-06,0.1,StructuralRobust,102.0,22.144222135606086,33.600000000000016,41.60000000000001,13.599999999999987,0.1733403178462396,3.759999999999998,4.099999999999996,30.0,1.0,0.005778010594874653,0.0,1.0,,
divvy,2,test,2024-06-06,0.1,RiskFirst,102.0,2.4053734792084738,31.200000000000003,37.5,9.999999999999993,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-06,0.1,ExpectedActionValue,102.0,13.386552679672217,6.000000000000001,7.700000000000001,3.6000000000000005,11.731435387193168,-30.160000000000007,-29.800000000000008,180.0,0.0,0.06517464103996204,,1.0,,
divvy,2,test,2024-06-06,0.1,PointwiseWorstAction,102.0,13.26919682019169,6.000000000000001,7.700000000000001,3.6000000000000005,11.625055598492894,-30.160000000000007,-29.800000000000008,180.0,0.0,0.06458364221384941,,1.0,,
divvy,2,test,2024-06-06,0.1,ScenarioCVaR,102.0,13.26919682019169,6.000000000000001,7.700000000000001,3.6000000000000005,11.625055598492894,-30.160000000000007,-29.800000000000008,180.0,0.0,0.06458364221384941,,1.0,,
divvy,2,test,2024-06-06,0.1,TemporalContext2024,102.0,2.1698435094429582,35.6,44.8,15.199999999999996,-0.17283473398487148,6.719999999999999,7.300000000000001,26.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.1,NetworkPropagation2024,102.0,1.9884589411719522,30.800000000000004,37.7,10.79999999999999,-0.3698353511223318,0.07999999999999119,0.19999999999999396,22.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.1,CalibratedUncertainty2025,102.0,2.160486228586511,38.400000000000006,45.9,11.599999999999994,-0.17311104848049208,8.160000000000004,8.400000000000002,48.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.1,MappedPTO2026,102.0,2.4623593297858957,31.200000000000003,37.5,9.999999999999993,0.03407267442712003,-7.105427357601002e-15,0.0,10.0,1.0,0.003407267442712003,,1.0,,
divvy,2,test,2024-06-06,0.1,GroupAware2025,102.0,2.300714934002406,29.6,35.900000000000006,10.0,-0.06859462007111272,-1.6000000000000014,-1.6000000000000014,14.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.1,RobustImprovement2025,102.0,2.188411819020087,34.800000000000004,43.10000000000001,13.999999999999993,-0.1604581854201541,5.199999999999996,5.600000000000001,26.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-06,0.2,StructuralRobust,205.0,23.20900703305062,50.40000000000001,60.900000000000006,17.99999999999998,0.1524022161480687,2.3999999999999986,2.5999999999999996,64.0,1.0,0.0023812846273135735,0.0,1.0,,
divvy,2,test,2024-06-06,0.2,RiskFirst,205.0,3.3539566710525306,48.800000000000004,58.3,15.599999999999987,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-06,0.2,ExpectedActionValue,205.0,14.428553551847994,12.8,17.0,7.200000000000003,11.86333173417035,-41.920000000000016,-41.30000000000001,338.0,0.0,0.03509861459813713,,1.0,,
divvy,2,test,2024-06-06,0.2,PointwiseWorstAction,205.0,14.0320567513343,17.200000000000003,21.400000000000002,7.200000000000003,11.480920377409612,-37.52000000000001,-36.900000000000006,326.0,0.0,0.03521754716996814,,1.0,,
divvy,2,test,2024-06-06,0.2,ScenarioCVaR,205.0,14.0320567513343,17.200000000000003,21.400000000000002,7.200000000000003,11.480920377409612,-37.52000000000001,-36.900000000000006,326.0,0.0,0.03521754716996814,,1.0,,
divvy,2,test,2024-06-06,0.2,TemporalContext2024,205.0,3.488821995481407,50.800000000000004,60.60000000000001,15.999999999999993,0.04147556298643007,2.240000000000002,2.3000000000000007,114.0,1.0,0.000363820727951141,,1.0,,
divvy,2,test,2024-06-06,0.2,NetworkPropagation2024,205.0,3.7106243765496467,38.800000000000004,45.699999999999996,10.799999999999983,0.26968081566401514,-13.04000000000002,-12.600000000000016,28.0,0.0,0.009631457702286255,,1.0,,
divvy,2,test,2024-06-06,0.2,CalibratedUncertainty2025,205.0,3.4200793444743813,47.2,56.2,13.599999999999994,0.12032944303999527,-2.400000000000013,-2.100000000000003,164.0,0.0,0.0007337161160975321,,1.0,,
divvy,2,test,2024-06-06,0.2,MappedPTO2026,205.0,5.158105935267798,47.6,57.69999999999999,16.399999999999984,1.7220857633330642,-0.7199999999999989,-0.6000000000000032,54.0,0.0,0.031890477098760445,,1.0,,
divvy,2,test,2024-06-06,0.2,GroupAware2025,205.0,3.8815576982047504,37.2,44.4,11.199999999999996,0.49398739418410065,-14.320000000000007,-13.900000000000002,110.0,0.0,0.0044907944925827335,,1.0,,
divvy,2,test,2024-06-06,0.2,RobustImprovement2025,205.0,2.7963941936594505,37.6,45.9,13.999999999999993,-0.5714902579462975,-12.480000000000004,-12.400000000000004,202.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.01,StructuralRobust,11.0,7.946802878810694,5.200000000000001,5.800000000000001,0.7999999999999989,-0.020045459496946805,-3.5200000000000005,-3.4000000000000004,6.0,0.0,0.0,0.0,1.0,,
divvy,2,test,2024-06-07,0.01,RiskFirst,11.0,0.005078779940164466,6.800000000000001,9.2,3.1999999999999993,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-07,0.01,ExpectedActionValue,11.0,8.002424506701551,0.0,0.0,0.0,8.56162322774995,-9.360000000000001,-9.200000000000001,22.0,0.0,0.38916469217045224,,1.0,,
divvy,2,test,2024-06-07,0.01,PointwiseWorstAction,11.0,8.166384766355284,0.0,0.0,0.0,8.538487644316401,-9.360000000000001,-9.200000000000001,22.0,0.0,0.3881130747416546,,1.0,,
divvy,2,test,2024-06-07,0.01,ScenarioCVaR,11.0,8.166384766355284,0.0,0.0,0.0,8.538487644316401,-9.360000000000001,-9.200000000000001,22.0,0.0,0.3881130747416546,,1.0,,
divvy,2,test,2024-06-07,0.01,TemporalContext2024,11.0,0.005078779940164466,6.800000000000001,9.2,3.1999999999999993,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-07,0.01,NetworkPropagation2024,11.0,0.008647212396530816,8.4,11.399999999999999,3.9999999999999982,0.0044101174022367386,2.08,2.2,4.0,1.0,0.0011025293505591846,,1.0,,
divvy,2,test,2024-06-07,0.01,CalibratedUncertainty2025,11.0,0.0051872546314882416,7.6,10.0,3.200000000000001,6.329124161041921e-05,0.7999999999999989,0.7999999999999989,6.0,1.0,1.0548540268403203e-05,,1.0,,
divvy,2,test,2024-06-07,0.01,MappedPTO2026,11.0,0.005078779940164466,6.800000000000001,9.2,3.1999999999999993,-1.734723475976807e-18,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-07,0.01,GroupAware2025,11.0,0.005078779940164466,6.800000000000001,9.2,3.1999999999999993,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-07,0.01,RobustImprovement2025,11.0,0.008647212396530816,8.4,11.400000000000002,4.000000000000002,0.0044101174022367386,2.08,2.2,2.0,1.0,0.0022050587011183693,,1.0,,
divvy,2,test,2024-06-07,0.03,StructuralRobust,32.0,14.108092856470606,19.6,22.900000000000006,4.400000000000006,0.13332958396328465,2.0,2.0,12.0,1.0,0.011110798663607055,0.0,1.0,,
divvy,2,test,2024-06-07,0.03,RiskFirst,32.0,0.3629694178916679,17.600000000000005,20.900000000000002,4.399999999999999,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-07,0.03,ExpectedActionValue,32.0,14.54985782099718,0.8,0.8,0.0,15.059612173257962,-20.320000000000004,-20.100000000000005,62.0,0.0,0.24289697053641873,,1.0,,
divvy,2,test,2024-06-07,0.03,PointwiseWorstAction,32.0,14.57687754106253,0.8,0.8,0.0,14.9896940125677,-20.320000000000004,-20.100000000000005,62.0,0.0,0.24176925826722095,,1.0,,
divvy,2,test,2024-06-07,0.03,ScenarioCVaR,32.0,14.57687754106253,0.8,0.8,0.0,14.9896940125677,-20.320000000000004,-20.100000000000005,62.0,0.0,0.24176925826722095,,1.0,,
divvy,2,test,2024-06-07,0.03,TemporalContext2024,32.0,0.34332803042669313,18.000000000000004,21.300000000000004,4.400000000000002,-0.020099015189428915,0.3999999999999986,0.39999999999999947,2.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.03,NetworkPropagation2024,32.0,0.34351938675210225,18.000000000000004,21.0,3.9999999999999964,-0.01957303033278801,0.0799999999999983,0.09999999999999964,6.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.03,CalibratedUncertainty2025,32.0,0.16138049729169476,18.0,21.0,4.0000000000000036,-0.24223583901025483,0.08000000000000185,0.10000000000000142,16.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.03,MappedPTO2026,32.0,0.3465597018679741,17.600000000000005,20.900000000000002,4.399999999999999,-0.015678035508610577,-3.552713678800501e-15,-1.7763568394002505e-15,4.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.03,GroupAware2025,32.0,0.34332803042669313,18.800000000000004,22.100000000000005,4.399999999999999,-0.020099015189428915,1.1999999999999993,1.1999999999999993,2.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.03,RobustImprovement2025,32.0,0.3605150576497693,18.000000000000004,21.000000000000004,4.0,-0.005684373117530783,0.08000000000000185,0.10000000000000142,6.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.05,StructuralRobust,53.0,16.2738095926235,27.600000000000016,32.500000000000014,7.599999999999994,0.46715158313233474,7.280000000000012,7.600000000000007,22.0,1.0,0.021234162869651577,0.0,1.0,,
divvy,2,test,2024-06-07,0.05,RiskFirst,53.0,0.4795754690795888,21.6,24.9,4.399999999999999,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-07,0.05,ExpectedActionValue,53.0,17.103171166629757,2.4000000000000004,2.4000000000000004,0.0,17.638516058302493,-22.72,-22.5,102.0,0.0,0.17292662802257347,,1.0,,
divvy,2,test,2024-06-07,0.05,PointwiseWorstAction,53.0,17.15510996706209,0.8,0.8,0.0,17.57874490823148,-24.32,-24.1,102.0,0.0,0.1723406363552106,,1.0,,
divvy,2,test,2024-06-07,0.05,ScenarioCVaR,53.0,17.15510996706209,0.8,0.8,0.0,17.57874490823148,-24.32,-24.1,102.0,0.0,0.1723406363552106,,1.0,,
divvy,2,test,2024-06-07,0.05,TemporalContext2024,53.0,0.45095095349644804,22.000000000000004,25.300000000000004,4.400000000000002,-0.021467971012979203,0.40000000000000213,0.400000000000003,12.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.05,NetworkPropagation2024,53.0,0.4334511101353252,20.800000000000004,24.1,4.399999999999995,-0.04395886939740462,-0.8000000000000007,-0.7999999999999989,16.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.05,CalibratedUncertainty2025,53.0,0.4554089686662407,23.599999999999998,26.9,4.400000000000002,-0.02705523853962899,2.0,2.0000000000000027,32.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.05,MappedPTO2026,53.0,0.47957546907958865,21.6,24.9,4.399999999999999,0.0,-3.552713678800501e-15,-1.7763568394002505e-15,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-07,0.05,GroupAware2025,53.0,0.4873993632232776,23.200000000000003,26.5,4.399999999999999,0.006862753386424503,1.6000000000000014,1.6000000000000014,4.0,1.0,0.0017156883466061257,,1.0,,
divvy,2,test,2024-06-07,0.05,RobustImprovement2025,53.0,0.4381000827978277,24.400000000000006,27.700000000000003,4.399999999999999,-0.033722947623202104,2.8000000000000043,2.8000000000000043,18.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.1,StructuralRobust,106.0,18.018422229765708,40.0,46.199999999999996,10.399999999999999,0.3996556162828959,2.239999999999988,2.3999999999999915,48.0,1.0,0.008326158672560332,0.0,1.0,,
divvy,2,test,2024-06-07,0.1,RiskFirst,106.0,0.8434813592319497,36.80000000000001,43.80000000000001,11.999999999999993,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-07,0.1,ExpectedActionValue,106.0,19.799034019218333,4.0,4.6000000000000005,0.8000000000000007,19.929665753341013,-40.16000000000001,-39.2,200.0,0.0,0.09964832876670507,,1.0,,
divvy,2,test,2024-06-07,0.1,PointwiseWorstAction,106.0,19.580169991729534,4.0,4.6000000000000005,0.8000000000000007,19.69166876575436,-40.16000000000001,-39.2,200.0,0.0,0.0984583438287718,,1.0,,
divvy,2,test,2024-06-07,0.1,ScenarioCVaR,106.0,19.580169991729534,4.0,4.6000000000000005,0.8000000000000007,19.69166876575436,-40.16000000000001,-39.2,200.0,0.0,0.0984583438287718,,1.0,,
divvy,2,test,2024-06-07,0.1,TemporalContext2024,106.0,0.8482597841509186,38.400000000000006,45.400000000000006,11.999999999999993,0.02027676593647154,1.5999999999999943,1.5999999999999996,58.0,1.0,0.0003495994126977852,,1.0,,
divvy,2,test,2024-06-07,0.1,NetworkPropagation2024,106.0,1.290756767385438,33.6,39.5,10.0,0.3804826757944957,-4.480000000000018,-4.300000000000013,46.0,0.0,0.008271362517271645,,1.0,,
divvy,2,test,2024-06-07,0.1,CalibratedUncertainty2025,106.0,0.548054872681578,39.6,47.3,13.999999999999993,-0.3991947527758929,3.3599999999999923,3.4999999999999964,72.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.1,MappedPTO2026,106.0,0.8434813592319494,36.80000000000001,43.80000000000001,11.999999999999986,0.0,-7.105427357601002e-15,-5.329070518200751e-15,4.0,1.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.1,GroupAware2025,106.0,1.7842923373942554,32.00000000000001,37.10000000000001,8.399999999999999,1.0149163065316449,-7.040000000000006,-6.700000000000001,50.0,0.0,0.0202983261306329,,1.0,,
divvy,2,test,2024-06-07,0.1,RobustImprovement2025,106.0,0.6339148874547283,31.60000000000001,34.900000000000006,4.399999999999999,-0.3170847553964057,-9.680000000000007,-8.900000000000004,62.0,0.0,0.0,,1.0,,
divvy,2,test,2024-06-07,0.2,StructuralRobust,213.0,18.74419247372982,45.6,53.5,13.199999999999996,0.09094606883450851,2.479999999999997,2.5999999999999996,108.0,1.0,0.0008420932299491528,0.0,1.0,,
divvy,2,test,2024-06-07,0.2,RiskFirst,213.0,3.9023690792350902,43.60000000000001,50.900000000000006,12.399999999999991,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,2,test,2024-06-07,0.2,ExpectedActionValue,213.0,21.105866481327947,10.0,11.8,2.400000000000002,17.96517071336687,-40.00000000000001,-39.1,350.0,0.0,0.0513290591810482,,1.0,,
divvy,2,test,2024-06-07,0.2,PointwiseWorstAction,213.0,20.6224348562263,14.800000000000002,17.500000000000004,3.5999999999999996,17.52846215992642,-34.24000000000001,-33.400000000000006,336.0,0.0,0.052168042142638156,,1.0,,
